t,left_x,left_y,left_z,left_qw,left_qx,left_qy,left_qz,left_vx,left_vy,left_vz,left_wx,left_wy,left_wz,left_Fx,left_Fy,left_Fz,left_Mx,left_My,left_Mz,right_x,right_y,right_z,right_qw,right_qx,right_qy,right_qz,right_vx,right_vy,right_vz,right_wx,right_wy,right_wz,right_Fx,right_Fy,right_Fz,right_Mx,right_My,right_Mz
9.11,1.912,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.33959521334538e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.912,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.76003912561036e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.115,1.913,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.53872640071879e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.913,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.27431655233686e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.12,1.914,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.09783430221814e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.914,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.30227342486792e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.125,1.915,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.09783430221814e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.915,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.30227342486792e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.13,1.916,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,3.4305779628248e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.916,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.86138132636729e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.135,1.917,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.09783430221814e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.917,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.30227342486792e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.14,1.918,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.7839498947831e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.918,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,5.79510772133336e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.145,1.919,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,3.4305779628248e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.919,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.86138132636729e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.15,1.92,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.7839498947831e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.92,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,5.79510772133336e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.155,1.921,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.36761626054865e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.921,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.63177137898887e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.16,1.922,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.36761626054865e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.922,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.63177137898887e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.165,1.923,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.36761626054865e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.923,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.63177137898887e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.17,1.924,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.32758379519547e-19,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.924,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.27771496060172e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.175,1.925,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.32758379519547e-19,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.925,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.27771496060172e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.18,1.926,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.51416793645258e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.926,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.71860705910235e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.185,1.927,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.51416793645258e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.927,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.71860705910235e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.19,1.928,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.95506003495319e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.928,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.3159499157603e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.195,1.929,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.53872640071879e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.929,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.27431655233686e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.2,1.93,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.09783430221814e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.93,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.30227342486792e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.205,1.931,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.09783430221814e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.931,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.30227342486792e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.21,1.932,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,3.4305779628248e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.932,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.86138132636729e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.215,1.933,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.09783430221814e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.933,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.30227342486792e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.22,1.934,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.7839498947831e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.934,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,5.79510772133336e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.225,1.935,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,3.4305779628248e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.935,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.86138132636729e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.23,1.936,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.7839498947831e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.936,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,5.79510772133336e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.235,1.937,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.36761626054865e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.937,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.63177137898887e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.24,1.938,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.36761626054865e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.938,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.63177137898887e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.245,1.939,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.36761626054865e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.939,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.63177137898887e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.25,1.94,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.32758379519547e-19,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.94,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.27771496060172e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.255,1.941,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.32758379519547e-19,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.941,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.27771496060172e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.26,1.942,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.51416793645258e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.942,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.71860705910235e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.265,1.943,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.51416793645258e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.943,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.71860705910235e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.27,1.944,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.95506003495319e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.944,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.3159499157603e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.275,1.945,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.53872640071879e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.945,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.27431655233686e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.28,1.946,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.29796184992194e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.946,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.71840576218692e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.285,1.947,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.68150066798371e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.947,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.88593979063349e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.29,1.948,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,7.59391430516915e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.948,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.44504769213285e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.295,1.949,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.68150066798371e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.949,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.88593979063349e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.3,1.95,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,5.20028352901755e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.95,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,9.95844406367787e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.305,1.951,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,7.59391430516915e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.951,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.44504769213285e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.31,1.952,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,5.20028352901755e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.952,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,9.95844406367787e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.315,1.953,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.7839498947831e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.953,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,5.79510772133336e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.32,1.954,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,8.8085083590493e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.954,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.60406923639954e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
9.325,1.955,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,8.39217472481485e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.955,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,4.18773560216509e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.33,1.956,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,3.5349489920798e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.956,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.69490130569963e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.335,1.957,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,3.5349489920798e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.957,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.69490130569963e-18,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.34,1.958,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.0594310642082e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.958,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-5.11038222907059e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.345,1.959,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.0594310642082e-18,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.959,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-5.11038222907059e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.35,1.96,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-5.34683520492145e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.96,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.55127432757122e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.355,1.961,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-5.34683520492145e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.961,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.55127432757122e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.36,1.962,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.42286194019227e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.962,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.84330585245725e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.365,1.963,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.37139366918764e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.963,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.35758327918374e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.37,1.964,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-8.95506003495319e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.964,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.3159499157603e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.375,1.965,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.742051059772e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.965,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.16249497203698e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
9.38,1.966,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.25632848649849e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.966,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.67677239876347e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.385,1.967,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.65878433292511e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.967,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.07922824519009e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.9160352106384e-18
9.39,1.968,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.17306175965161e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.968,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.59350567191659e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.395,1.969,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.13142839622816e-16,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.969,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.55187230849314e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220724999999999,-7.91603521063841e-18
9.4,1.97,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.4570582295466e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.97,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.06614973521964e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.405,1.971,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.4570582295466e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,1.971,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.06614973521964e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.41,1.972,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.01616613104598e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,1.972,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.22060525369575e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.415,1.973,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,2.42472596745465e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.973,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.77971315519512e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.42,1.974,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,2.42472596745465e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.974,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.77971315519512e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.425,1.975,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,6.86561806595525e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.975,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,2.66117894330549e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.43,1.976,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,6.44928443172085e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.976,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,2.24484530907109e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.435,1.977,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.08901765302215e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.977,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,6.68573740757169e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
9.44,1.978,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,6.0329507974864e-17,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.978,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.82851167483664e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
9.445,1.979,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.44984013602532e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.979,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.02939622376034e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
9.45,1.98,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.85229598245194e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.98,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.43185207018696e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
9.455,1.981,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.36657340917844e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.981,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,9.46129496913459e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
9.46,1.982,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,2.21311846545511e-16,-3.39177085319996e-18,0.24525,1.87869079035973e-32,0.0220725,-7.91603521063841e-18,1.982,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,1.79267455319014e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063842e-18
