experiment,final_step,final_value,run,tag
coopG1S1,32808,-0.043916743248701096,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/arm_target_pose
coopG1S1,32808,12.409893035888672,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/hand_payload_pose
coopG1S1,32808,-1.033600710798055e-06,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/upper_body_box_overlap
coopG1S1,32808,0.10140404105186462,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Metrics/base_velocity/error_vel_xy
coopG1S1,32808,0.22949394583702087,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Metrics/base_velocity/error_vel_yaw
coopG1S1,32808,0.9996337890625,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Termination/time_out
coopG1S1,32808,0.00018310546875,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Termination/base_height
coopG1S1,32808,0.00018310546875,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Termination/bad_orientation
coopG1S1,32808,0.0,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Termination/base_contact
coopG1S1,32808,0.00026946482830680907,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Loss/value_function
coopG1S1,32808,0.0028486133087426424,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Loss/surrogate
coopG1S1,32808,-29.32079315185547,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Loss/entropy
coopG1S1,32808,1.4999999621068127e-05,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Loss/learning_rate
coopG1S1,32808,0.1007707491517067,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Policy/mean_noise_std
coopG1S1,32808,81559.0,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Perf/total_fps
coopG1S1,32808,4.47458553314209,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Perf/collection time
coopG1S1,32808,0.3466362953186035,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Perf/learning_time
coopG1S1,32808,381.1302795410156,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Train/mean_reward
coopG1S1,32808,1000.0,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Train/mean_episode_length
coopG1S1,153336,381.1302795410156,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Train/mean_reward/time
coopG1S1,153336,1000.0,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Train/mean_episode_length/time
coopG1S1,47599,1.967718482017517,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/track_lin_vel_xy
coopG1S1,47599,0.9235358238220215,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/track_ang_vel_z
coopG1S1,47599,1.0000133514404297,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/alive
coopG1S1,47599,0.19970223307609558,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/torso_lin_vel
coopG1S1,47599,0.19044944643974304,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/torso_ang_vel
coopG1S1,47599,0.49750012159347534,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/upright_torso
coopG1S1,47599,1.9818098545074463,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/torso_height
coopG1S1,47599,-0.0208173468708992,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/joint_vel
coopG1S1,47599,-0.01251002587378025,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/joint_acc
coopG1S1,47599,-0.11612986028194427,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/action_rate
coopG1S1,47599,-0.00024030641361605376,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/dof_pos_limits
coopG1S1,47599,-0.0019982659723609686,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/energy
coopG1S1,47599,-0.05435393005609512,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/arm_target_pose
coopG1S1,47599,12.375144958496094,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/hand_payload_pose
coopG1S1,47599,0.0,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Reward/upper_body_box_overlap
coopG1S1,47599,0.10466527193784714,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Metrics/base_velocity/error_vel_xy
coopG1S1,47599,0.27404892444610596,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Metrics/base_velocity/error_vel_yaw
coopG1S1,47599,0.9983851313591003,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Termination/time_out
coopG1S1,47599,0.0013097127666696906,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Termination/base_height
coopG1S1,47599,0.00030517578125,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Termination/bad_orientation
coopG1S1,47599,0.0,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Episode_Termination/base_contact
coopG1S1,47599,0.0018472124356776476,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Loss/value_function
coopG1S1,47599,7.723867747699842e-05,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Loss/surrogate
coopG1S1,47599,-17.096464157104492,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Loss/entropy
coopG1S1,47599,9.999999747378752e-06,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Loss/learning_rate
coopG1S1,47599,0.15628750622272491,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Policy/mean_noise_std
coopG1S1,47599,81231.0,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Perf/total_fps
coopG1S1,47599,4.493701934814453,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Perf/collection time
coopG1S1,47599,0.34700655937194824,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Perf/learning_time
coopG1S1,47599,378.54595947265625,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Train/mean_reward
coopG1S1,47599,1000.0,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Train/mean_episode_length
coopG1S1,24024,378.54595947265625,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Train/mean_reward/time
coopG1S1,24024,1000.0,2026-06-01_20-07-28_s1_fromS0_42600_support_pose_boxup_16k_5k_save1k,Train/mean_episode_length/time
coopG1S1,97598,1.6413285732269287,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/track_lin_vel_xy
coopG1S1,97598,0.8085688352584839,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/track_ang_vel_z
coopG1S1,97598,1.0000133514404297,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/alive
coopG1S1,97598,0.19941583275794983,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/torso_lin_vel
coopG1S1,97598,0.18266835808753967,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/torso_ang_vel
coopG1S1,97598,0.49612635374069214,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/upright_torso
coopG1S1,97598,1.9753001928329468,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/torso_height
coopG1S1,97598,-0.03583241254091263,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/joint_vel
coopG1S1,97598,-0.03094644844532013,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/joint_acc
coopG1S1,97598,-0.277660608291626,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/action_rate
coopG1S1,97598,-0.006726264022290707,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/dof_pos_limits
coopG1S1,97598,-0.0022591417655348778,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/energy
coopG1S1,97598,-0.08664780855178833,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/arm_target_pose
coopG1S1,97598,12.320528030395508,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/hand_payload_pose
coopG1S1,97598,-9.934728040228435e-11,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Reward/upper_body_box_overlap
coopG1S1,97598,0.40080076456069946,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Metrics/base_velocity/error_vel_xy
coopG1S1,97598,0.42889365553855896,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Metrics/base_velocity/error_vel_yaw
coopG1S1,97598,0.9937998652458191,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Termination/time_out
coopG1S1,97598,0.004058837890625,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Termination/base_height
coopG1S1,97598,0.0021413168869912624,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Termination/bad_orientation
coopG1S1,97598,0.0,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Episode_Termination/base_contact
coopG1S1,97598,0.01363804005086422,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Loss/value_function
coopG1S1,97598,-0.001480010454542935,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Loss/surrogate
coopG1S1,97598,0.4348919689655304,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Loss/entropy
coopG1S1,97598,1.4999999621068127e-05,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Loss/learning_rate
coopG1S1,97598,0.27675336599349976,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Policy/mean_noise_std
coopG1S1,97598,81464.0,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Perf/total_fps
coopG1S1,97598,4.464057922363281,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Perf/collection time
coopG1S1,97598,0.36278533935546875,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Perf/learning_time
coopG1S1,97598,363.76300048828125,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Train/mean_reward
coopG1S1,97598,1000.0,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Train/mean_episode_length
coopG1S1,23274,363.76300048828125,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Train/mean_reward/time
coopG1S1,23274,1000.0,2026-06-02_13-45-44_s1_fromMay28_92599_support_pose_boxup_16k_5k_save1k,Train/mean_episode_length/time
coopG1S1,96555,9.968116760253906,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/track_lin_vel_xy
coopG1S1,96555,0.969718873500824,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/track_ang_vel_z
coopG1S1,96555,1.0000133514404297,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/alive
coopG1S1,96555,0.19835886359214783,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/torso_lin_vel
coopG1S1,96555,0.18711191415786743,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/torso_ang_vel
coopG1S1,96555,0.4775428771972656,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/upright_torso
coopG1S1,96555,1.8440227508544922,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/torso_height
coopG1S1,96555,-0.019373003393411636,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/joint_vel
coopG1S1,96555,-0.007255556993186474,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/joint_acc
coopG1S1,96555,-0.05439242720603943,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/action_rate
coopG1S1,96554,-0.0054077086970210075,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/dof_pos_limits
coopG1S1,96554,-0.0019161254167556763,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/energy
coopG1S1,96554,-1.0180078744888306,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/arm_target_pose
coopG1S1,96554,7.815268516540527,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/hand_payload_pose
coopG1S1,96554,-3.089926758548245e-05,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Reward/upper_body_box_overlap
coopG1S1,96554,0.04783516749739647,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Metrics/base_velocity/error_vel_xy
coopG1S1,96554,0.14033158123493195,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Metrics/base_velocity/error_vel_yaw
coopG1S1,96554,0.9998779296875,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Termination/time_out
coopG1S1,96554,0.0,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Termination/base_height
coopG1S1,96554,0.0001220703125,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Termination/bad_orientation
coopG1S1,96554,0.0,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Episode_Termination/base_contact
coopG1S1,96554,0.00016202000551857054,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Loss/value_function
coopG1S1,96554,0.005157148465514183,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Loss/surrogate
coopG1S1,96554,-38.5928955078125,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Loss/entropy
coopG1S1,96554,9.999999747378752e-06,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Loss/learning_rate
coopG1S1,96554,0.07775435596704483,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Policy/mean_noise_std
coopG1S1,96554,77515.0,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Perf/total_fps
coopG1S1,96554,4.712723731994629,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Perf/collection time
coopG1S1,96554,0.36002039909362793,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Perf/learning_time
coopG1S1,96554,427.0405578613281,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Train/mean_reward
coopG1S1,96554,1000.0,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Train/mean_episode_length
coopG1S1,23370,427.0405578613281,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Train/mean_reward/time
coopG1S1,23370,1000.0,2026-06-03_08-19-24_s1_fromMay30_92599_vel10_hand8_cfg_16k_5k,Train/mean_episode_length/time
coopG1S1,101609,9.964590072631836,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/track_lin_vel_xy
coopG1S1,101609,0.9479106664657593,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/track_ang_vel_z
coopG1S1,101609,1.0000133514404297,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/alive
coopG1S1,101609,0.19944831728935242,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/torso_lin_vel
coopG1S1,101609,0.17824971675872803,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/torso_ang_vel
coopG1S1,101609,0.49360787868499756,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/upright_torso
coopG1S1,101609,1.9771308898925781,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/torso_height
coopG1S1,101609,-0.028174063190817833,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/joint_vel
coopG1S1,101609,-0.014159302227199078,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/joint_acc
coopG1S1,101609,-0.11509305238723755,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/action_rate
coopG1S1,101609,-0.005007532890886068,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/dof_pos_limits
coopG1S1,101608,-0.0020862799137830734,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/energy
coopG1S1,101608,-0.04346151277422905,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/arm_target_pose
coopG1S1,101608,7.9356231689453125,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/hand_payload_pose
coopG1S1,101608,0.0,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Reward/upper_body_box_overlap
coopG1S1,101608,0.08626797050237656,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Metrics/base_velocity/error_vel_xy
coopG1S1,101608,0.39916378259658813,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Metrics/base_velocity/error_vel_yaw
coopG1S1,101608,0.999755859375,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Termination/time_out
coopG1S1,101608,0.0,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Termination/base_height
coopG1S1,101608,0.000244140625,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Termination/bad_orientation
coopG1S1,101608,0.0,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Episode_Termination/base_contact
coopG1S1,101608,0.0010119524085894227,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Loss/value_function
coopG1S1,101608,0.0028759066481143236,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Loss/surrogate
coopG1S1,101608,-27.541921615600586,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Loss/entropy
coopG1S1,101608,9.999999747378752e-06,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Loss/learning_rate
coopG1S1,101608,0.1192285493016243,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Policy/mean_noise_std
coopG1S1,101608,67222.0,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Perf/total_fps
coopG1S1,101608,5.463330268859863,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Perf/collection time
coopG1S1,101608,0.386150598526001,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Perf/learning_time
coopG1S1,101608,449.7660827636719,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Train/mean_reward
coopG1S1,101608,1000.0,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Train/mean_episode_length
coopG1S1,23332,449.7660827636719,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Train/mean_reward/time
coopG1S1,23332,1000.0,2026-06-03_08-20-14_s1_fromJun02_97598_vel10_hand8_cfg_16k_5k,Train/mean_episode_length/time
coopG1S1,98352,9.946849822998047,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/track_lin_vel_xy
coopG1S1,98352,0.9560882449150085,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/track_ang_vel_z
coopG1S1,98352,1.0000133514404297,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/alive
coopG1S1,98352,0.19793856143951416,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/torso_lin_vel
coopG1S1,98352,0.16618064045906067,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/torso_ang_vel
coopG1S1,98352,0.4822542071342468,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/upright_torso
coopG1S1,98352,1.943741798400879,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/torso_height
coopG1S1,98352,-0.021756213158369064,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/joint_vel
coopG1S1,98352,-0.014797136187553406,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/joint_acc
coopG1S1,98352,-0.07970697432756424,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/action_rate
coopG1S1,98352,-0.04434581845998764,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/dof_pos_limits
coopG1S1,98352,-0.0018949707737192512,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/energy
coopG1S1,98352,0.012431889772415161,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/torso_pelvis_yaw_alignment
coopG1S1,98352,0.4673837125301361,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/torso_pelvis_gravity_alignment
coopG1S1,98352,-0.98473060131073,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/arm_target_pose
coopG1S1,98352,7.846319198608398,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/hand_payload_pose
coopG1S1,98352,-2.8695239961962216e-07,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/upper_body_box_overlap
coopG1S1,98352,0.02088082581758499,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/feet_air_time
coopG1S1,98352,0.15125739574432373,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/feet_contact
coopG1S1,98352,-0.00680190697312355,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/foot_acc
coopG1S1,98352,0.4459722936153412,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Reward/feet_orientation
coopG1S1,98352,0.0627216249704361,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Metrics/base_velocity/error_vel_xy
coopG1S1,98352,0.18571555614471436,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Metrics/base_velocity/error_vel_yaw
coopG1S1,98352,0.99993896484375,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Termination/time_out
coopG1S1,98352,0.0,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Termination/base_height
coopG1S1,98352,6.103515625e-05,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Termination/bad_orientation
coopG1S1,98352,0.0,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Episode_Termination/base_contact
coopG1S1,98352,0.00015763920964673162,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Loss/value_function
coopG1S1,98352,0.0014851783635094762,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Loss/surrogate
coopG1S1,98352,-34.35581588745117,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Loss/entropy
coopG1S1,98352,1.4999999621068127e-05,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Loss/learning_rate
coopG1S1,98352,0.09022066742181778,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Policy/mean_noise_std
coopG1S1,98352,73836.0,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Perf/total_fps
coopG1S1,98352,4.564546585083008,2026-06-04_10-10-45_s1_fromMay30_96000_feet_contact_orient_torso_16k_5k,Perf/collection time
